id,category,sub_category,lat,lon,geometry,cluster
351134923,accomodation,apartments,28.516300199999996,77.2018572,POINT (28.5163002 77.20185720000001),1
351135268,accomodation,apartments,28.5161789,77.20122679999999,POINT (28.5161789 77.20122679999999),1
351311671,accomodation,apartments,28.6314234,77.303591,POINT (28.6314234 77.303591),1
351311673,accomodation,apartments,28.6310998,77.30258309999999,POINT (28.6310998 77.30258309999999),1
351311690,accomodation,apartments,28.632174199999998,77.30257440000001,POINT (28.6321742 77.30257440000001),1
351311692,accomodation,apartments,28.632815,77.3025313,POINT (28.632815 77.3025313),1
351311699,accomodation,apartments,28.632710999999997,77.3022464,POINT (28.632711 77.3022464),1
351311701,accomodation,apartments,28.6307588,77.3038986,POINT (28.6307588 77.3038986),1
351311708,accomodation,apartments,28.632909700000003,77.3028566,POINT (28.6329097 77.3028566),1
351311710,accomodation,apartments,28.630786199999996,77.30273670000001,POINT (28.6307862 77.30273670000001),1
351311716,accomodation,apartments,28.6318174,77.3024817,POINT (28.6318174 77.3024817),1
351311723,accomodation,apartments,28.6322821,77.30290490000002,POINT (28.6322821 77.30290490000002),1
351311726,accomodation,apartments,28.6309593,77.30436740000002,POINT (28.6309593 77.30436740000002),1
351311728,accomodation,apartments,28.6315337,77.3041027,POINT (28.6315337 77.3041027),1
351311730,accomodation,apartments,28.632352299999997,77.3022724,POINT (28.6323523 77.30227240000001),1
351311735,accomodation,apartments,28.632611800000003,77.3030323,POINT (28.6326118 77.3030323),1
351311756,accomodation,apartments,28.632089699999998,77.3032578,POINT (28.6320897 77.3032578),1
351311767,accomodation,apartments,28.631317100000004,77.30283850000001,POINT (28.6313171 77.30283850000001),1
351311768,accomodation,apartments,28.6313336,77.3032358,POINT (28.6313336 77.3032358),1
351311770,accomodation,apartments,28.632786199999998,77.3036682,POINT (28.6327862 77.3036682),1
351311774,accomodation,apartments,28.6310674,77.30286679999999,POINT (28.6310674 77.30286679999999),1
351311780,accomodation,apartments,28.6308132,77.3029311,POINT (28.6308132 77.3029311),1
351311789,accomodation,apartments,28.632535999999998,77.3041104,POINT (28.632536 77.3041104),1
351311791,accomodation,apartments,28.6310717,77.3033458,POINT (28.6310717 77.3033458),1
351311803,accomodation,apartments,28.6309581,77.3030653,POINT (28.6309581 77.3030653),1
351311805,accomodation,apartments,28.632599499999998,77.30429509999999,POINT (28.6325995 77.30429509999999),1
351311820,accomodation,apartments,28.6323692,77.30386170000001,POINT (28.6323692 77.30386170000001),1
351311823,accomodation,apartments,28.632735399999998,77.30398570000001,POINT (28.6327354 77.30398570000001),1
351311825,accomodation,apartments,28.6328576,77.3038307,POINT (28.6328576 77.30383070000001),1
351311826,accomodation,apartments,28.630921299999997,77.3028805,POINT (28.6309213 77.3028805),1
351311838,accomodation,apartments,28.630905900000002,77.3032315,POINT (28.6309059 77.3032315),1
351311840,accomodation,apartments,28.6311341,77.3027448,POINT (28.6311341 77.3027448),1
351311849,accomodation,apartments,28.6322821,77.3041608,POINT (28.6322821 77.30416080000001),1
351311851,accomodation,apartments,28.632916100000003,77.3040314,POINT (28.6329161 77.3040314),1
351311853,accomodation,apartments,28.631069300000004,77.30234920000001,POINT (28.6310693 77.30234920000001),1
351311854,accomodation,apartments,28.632900300000003,77.30420529999999,POINT (28.6329003 77.30420529999999),1
351311859,accomodation,apartments,28.631158600000003,77.3031803,POINT (28.6311586 77.30318029999999),1
351311861,accomodation,apartments,28.631168300000002,77.3023053,POINT (28.6311683 77.3023053),1
351311862,accomodation,apartments,28.6310407,77.3027852,POINT (28.6310407 77.3027852),1
351311866,accomodation,apartments,28.6311565,77.3028296,POINT (28.6311565 77.3028296),1
351311877,accomodation,apartments,28.631438300000003,77.3030509,POINT (28.6314383 77.3030509),1
351311882,accomodation,apartments,28.6330277,77.3035848,POINT (28.6330277 77.3035848),1
351317787,accomodation,apartments,28.6310838,77.305491,POINT (28.6310838 77.305491),1
351317795,accomodation,apartments,28.6309755,77.3051497,POINT (28.6309755 77.3051497),1
351376240,accomodation,apartments,28.628349199999995,77.30741440000001,POINT (28.6283492 77.30741440000001),1
351391473,accomodation,apartments,28.6286284,77.3077859,POINT (28.6286284 77.3077859),1
351391479,accomodation,apartments,28.628314500000002,77.3080928,POINT (28.6283145 77.3080928),1
351413214,accomodation,apartments,28.522874600000005,77.17015359999999,POINT (28.52287460000001 77.17015359999999),1
351413217,accomodation,apartments,28.521235100000002,77.1681043,POINT (28.5212351 77.1681043),1
351413247,accomodation,apartments,28.521529100000002,77.16869940000001,POINT (28.5215291 77.16869940000001),1
351413273,accomodation,apartments,28.521666999999997,77.1683576,POINT (28.521667 77.16835759999999),1
351413274,accomodation,apartments,28.522225,77.17041529999999,POINT (28.522225 77.17041529999999),1
351413306,accomodation,apartments,28.521672600000002,77.1690137,POINT (28.5216726 77.16901369999999),1
351413325,accomodation,apartments,28.5229343,77.1705233,POINT (28.5229343 77.1705233),1
351413413,accomodation,apartments,28.522834399999997,77.1699677,POINT (28.5228344 77.1699677),1
351413421,accomodation,apartments,28.5218827,77.169022,POINT (28.5218827 77.169022),1
351558012,accomodation,apartments,28.523033,77.1745425,POINT (28.523033 77.1745425),1
351571378,accomodation,apartments,28.6207309,77.22577790000001,POINT (28.6207309 77.22577790000001),1
351642127,accomodation,apartments,28.5797671,77.07043,POINT (28.5797671 77.07043),1
351642151,accomodation,apartments,28.5948435,77.05124920000002,POINT (28.5948435 77.05124920000002),1
351642156,accomodation,apartments,28.579764299999997,77.0704118,POINT (28.5797643 77.0704118),1
351642193,accomodation,apartments,28.5796139,77.0708354,POINT (28.5796139 77.07083540000001),1
351642363,accomodation,apartments,28.5793282,77.0710835,POINT (28.5793282 77.0710835),1
351642443,accomodation,apartments,28.5793294,77.0710811,POINT (28.5793294 77.0710811),1
351642465,accomodation,apartments,28.5796151,77.07082690000001,POINT (28.5796151 77.07082690000001),1
351785854,accomodation,apartments,28.6312451,77.3029853,POINT (28.6312451 77.3029853),1
352219057,accomodation,apartments,28.5857691,77.067279,POINT (28.5857691 77.067279),1
352219060,accomodation,apartments,28.5865,77.06666259999999,POINT (28.5865 77.06666259999999),1
352219062,accomodation,apartments,28.5869484,77.066824,POINT (28.5869484 77.066824),1
352219064,accomodation,apartments,28.585732,77.0677353,POINT (28.585732 77.0677353),1
352219069,accomodation,apartments,28.5863346,77.06780390000002,POINT (28.5863346 77.06780390000002),1
352219072,accomodation,apartments,28.5868168,77.06744300000001,POINT (28.5868168 77.06744300000001),1
352439387,accomodation,apartments,28.510259899999998,77.2010415,POINT (28.5102599 77.2010415),1
352451970,accomodation,apartments,28.631121000000004,77.3046827,POINT (28.631121 77.3046827),1
352451983,accomodation,apartments,28.6317184,77.30442629999999,POINT (28.6317184 77.30442629999999),1
352451985,accomodation,apartments,28.6318184,77.3045192,POINT (28.6318184 77.3045192),1
352451987,accomodation,apartments,28.6319693,77.3051571,POINT (28.6319693 77.3051571),1
352451989,accomodation,apartments,28.6319483,77.305672,POINT (28.6319483 77.305672),1
352452006,accomodation,apartments,28.6318381,77.3047655,POINT (28.6318381 77.3047655),1
352452008,accomodation,apartments,28.631772100000003,77.3056052,POINT (28.6317721 77.3056052),1
352452028,accomodation,apartments,28.631413199999997,77.3058949,POINT (28.6314132 77.3058949),1
352538067,accomodation,apartments,28.5681527,77.2483456,POINT (28.5681527 77.24834559999999),1
352538083,accomodation,apartments,28.5677697,77.2481185,POINT (28.5677697 77.2481185),1
352555387,accomodation,apartments,28.538141600000003,77.21210759999998,POINT (28.5381416 77.21210759999998),1
352558378,accomodation,apartments,28.566551099999998,77.24957679999999,POINT (28.5665511 77.24957679999999),1
352558417,accomodation,apartments,28.5682947,77.249218,POINT (28.5682947 77.249218),1
352769624,accomodation,apartments,28.540107,77.1880997,POINT (28.540107 77.1880997),1
352769632,accomodation,apartments,28.540674699999997,77.1888328,POINT (28.5406747 77.1888328),1
352783942,accomodation,apartments,28.632076899999998,77.3051256,POINT (28.6320769 77.3051256),1
352783965,accomodation,apartments,28.631944300000004,77.3047012,POINT (28.6319443 77.3047012),1
352783983,accomodation,apartments,28.632014,77.3049128,POINT (28.632014 77.3049128),1
353154268,accomodation,apartments,28.633002899999997,77.30313220000001,POINT (28.6330029 77.30313220000001),1
354572880,accomodation,apartments,28.543712100000004,77.2549741,POINT (28.5437121 77.2549741),1
354755021,accomodation,apartments,28.5688626,77.24864670000001,POINT (28.5688626 77.24864670000001),1
355452661,accomodation,apartments,28.5098462,77.1980025,POINT (28.5098462 77.1980025),1
355452667,accomodation,apartments,28.509455300000003,77.19830999999999,POINT (28.5094553 77.19830999999999),1
355452668,accomodation,apartments,28.509693900000002,77.19752679999999,POINT (28.5096939 77.19752679999999),1
366364159,accomodation,apartments,28.59802,77.3152573,POINT (28.59802 77.3152573),1
374517141,accomodation,apartments,28.5532068,77.169299,POINT (28.5532068 77.169299),1
374517142,accomodation,apartments,28.5529641,77.1691956,POINT (28.5529641 77.16919559999999),1
374517159,accomodation,apartments,28.5539798,77.1693032,POINT (28.5539798 77.1693032),1
374517160,accomodation,apartments,28.554119399999998,77.1693587,POINT (28.5541194 77.1693587),1
374519682,accomodation,apartments,28.561601500000002,77.270599,POINT (28.5616015 77.270599),1
374520804,accomodation,apartments,28.561569800000004,77.26884629999999,POINT (28.5615698 77.26884629999999),1
374520805,accomodation,apartments,28.5616646,77.26795109999999,POINT (28.5616646 77.26795109999999),1
374520806,accomodation,apartments,28.561774100000004,77.2683323,POINT (28.5617741 77.2683323),1
374521825,accomodation,apartments,28.5614468,77.2684008,POINT (28.5614468 77.26840079999999),1
374521826,accomodation,apartments,28.561387800000002,77.2681275,POINT (28.5613878 77.26812750000001),1
374522582,accomodation,apartments,28.561860100000004,77.2669015,POINT (28.5618601 77.2669015),1
377592495,accomodation,apartments,28.479038800000005,77.125086,POINT (28.4790388 77.125086),1
377592496,accomodation,apartments,28.4793935,77.1253624,POINT (28.4793935 77.1253624),1
377593095,accomodation,apartments,28.673392200000002,77.1688457,POINT (28.6733922 77.16884570000001),1
377593096,accomodation,apartments,28.673682799999998,77.168471,POINT (28.6736828 77.168471),1
377961609,accomodation,apartments,28.5879955,77.3069998,POINT (28.5879955 77.3069998),1
377962051,accomodation,apartments,28.588086800000003,77.3068541,POINT (28.5880868 77.3068541),1
377962165,accomodation,apartments,28.588128,77.3067818,POINT (28.588128 77.3067818),1
377962185,accomodation,apartments,28.5881415,77.3067482,POINT (28.5881415 77.3067482),1
377962266,accomodation,apartments,28.588160499999997,77.3067188,POINT (28.5881605 77.3067188),1
377962326,accomodation,apartments,28.588180100000002,77.30668440000001,POINT (28.5881801 77.30668440000001),1
377962366,accomodation,apartments,28.5882006,77.30665400000001,POINT (28.5882006 77.30665400000001),1
377962420,accomodation,apartments,28.5882265,77.30661620000001,POINT (28.5882265 77.30661620000001),1
377962447,accomodation,apartments,28.588254600000003,77.306574,POINT (28.5882546 77.306574),1
377962472,accomodation,apartments,28.5882815,77.3065339,POINT (28.5882815 77.30653390000001),1
377962518,accomodation,apartments,28.5883156,77.30645909999998,POINT (28.5883156 77.30645909999998),1
377962552,accomodation,apartments,28.588361499999998,77.30638420000001,POINT (28.5883615 77.30638420000001),1
377962628,accomodation,apartments,28.5880409,77.30692420000001,POINT (28.5880409 77.30692420000001),1
377962657,accomodation,apartments,28.5883995,77.30632469999999,POINT (28.5883995 77.30632469999999),1
377962715,accomodation,apartments,28.588434000000003,77.3062615,POINT (28.588434 77.30626150000001),1
377962767,accomodation,apartments,28.5884728,77.3062013,POINT (28.5884728 77.3062013),1
377962799,accomodation,apartments,28.5885054,77.3061467,POINT (28.5885054 77.3061467),1
377962828,accomodation,apartments,28.5885355,77.3060925,POINT (28.5885355 77.30609250000001),1
377962963,accomodation,apartments,28.588561499999997,77.3060468,POINT (28.5885615 77.3060468),1
377963003,accomodation,apartments,28.588596799999998,77.3059906,POINT (28.5885968 77.3059906),1
377963040,accomodation,apartments,28.5886305,77.3059263,POINT (28.5886305 77.3059263),1
377963075,accomodation,apartments,28.5886529,77.3058793,POINT (28.5886529 77.3058793),1
377964859,accomodation,apartments,28.584242800000002,77.07086740000001,POINT (28.5842428 77.07086740000001),1
377964899,accomodation,apartments,28.584143100000006,77.0708901,POINT (28.58414310000001 77.0708901),1
377964941,accomodation,apartments,28.5843038,77.07084990000001,POINT (28.5843038 77.07084990000001),1
377964988,accomodation,apartments,28.584362899999995,77.07084909999999,POINT (28.5843629 77.07084909999999),1
377965095,accomodation,apartments,28.5615233,77.2067256,POINT (28.5615233 77.2067256),1
377965135,accomodation,apartments,28.561591800000002,77.20652240000001,POINT (28.5615918 77.20652240000001),1
377965142,accomodation,apartments,28.5616081,77.2064013,POINT (28.5616081 77.2064013),1
377967080,accomodation,apartments,28.643821799999998,77.2868907,POINT (28.6438218 77.2868907),1
377968266,accomodation,apartments,28.6439929,77.2868217,POINT (28.6439929 77.2868217),1
377968271,accomodation,apartments,28.644161699999998,77.28688309999998,POINT (28.6441617 77.28688309999998),1
377970570,accomodation,apartments,28.5583156,77.1999967,POINT (28.5583156 77.1999967),1
377970601,accomodation,apartments,28.5584429,77.2000533,POINT (28.5584429 77.20005329999999),1
377970691,accomodation,apartments,28.558544399999995,77.2000972,POINT (28.5585444 77.2000972),1
378116184,accomodation,apartments,28.6406707,77.0930909,POINT (28.6406707 77.09309090000001),1
378258558,accomodation,apartments,28.6009303,77.18079540000001,POINT (28.6009303 77.18079540000001),1
378258565,accomodation,apartments,28.6005622,77.1812467,POINT (28.6005622 77.1812467),1
378261414,accomodation,apartments,28.646995399999998,77.30015240000002,POINT (28.6469954 77.30015240000002),1
378261500,accomodation,apartments,28.647114600000002,77.300326,POINT (28.6471146 77.300326),1
378287535,accomodation,apartments,28.633354100000002,77.27180729999999,POINT (28.6333541 77.27180729999999),1
378604829,accomodation,apartments,28.7181692,77.2187124,POINT (28.7181692 77.2187124),1
378604889,accomodation,apartments,28.718067699999995,77.21899859999999,POINT (28.7180677 77.21899859999999),1
378604890,accomodation,apartments,28.717990000000004,77.2192122,POINT (28.71799 77.2192122),1
378604898,accomodation,apartments,28.718245399999997,77.2189937,POINT (28.7182454 77.2189937),1
378604938,accomodation,apartments,28.7180232,77.2196434,POINT (28.7180232 77.2196434),1
378604939,accomodation,apartments,28.718087800000003,77.2194676,POINT (28.7180878 77.2194676),1
378604940,accomodation,apartments,28.718553000000004,77.21916540000001,POINT (28.718553 77.21916540000001),1
378604941,accomodation,apartments,28.718473600000003,77.2188483,POINT (28.7184736 77.2188483),1
378604942,accomodation,apartments,28.718700300000002,77.2187493,POINT (28.7187003 77.2187493),1
378604943,accomodation,apartments,28.7187587,77.21829770000001,POINT (28.7187587 77.21829770000001),1
379514074,accomodation,apartments,28.636841600000004,77.090847,POINT (28.6368416 77.090847),1
379514128,accomodation,apartments,28.636983,77.0910088,POINT (28.636983 77.0910088),1
380025199,accomodation,apartments,28.655906599999998,77.1310961,POINT (28.6559066 77.13109609999999),1
380025208,accomodation,apartments,28.6559521,77.13104090000002,POINT (28.6559521 77.13104090000002),1
380026330,accomodation,apartments,28.573448,77.19094809999999,POINT (28.573448 77.19094809999999),1
380026342,accomodation,apartments,28.5737186,77.19106540000001,POINT (28.5737186 77.19106540000001),1
380035344,accomodation,apartments,28.568567699999996,77.24902709999999,POINT (28.5685677 77.24902709999999),1
380035345,accomodation,apartments,28.5685092,77.2492901,POINT (28.5685092 77.2492901),1
381444509,accomodation,apartments,28.6810359,77.2933698,POINT (28.6810359 77.29336979999999),1
382215232,accomodation,apartments,28.718671899999997,77.1562304,POINT (28.7186719 77.1562304),1
383040743,accomodation,apartments,28.7133458,77.1209255,POINT (28.7133458 77.1209255),1
383040745,accomodation,apartments,28.713624499999998,77.12078220000001,POINT (28.7136245 77.12078220000001),1
383040747,accomodation,apartments,28.7137472,77.12113259999998,POINT (28.7137472 77.12113259999998),1
383042361,accomodation,apartments,28.651124100000004,77.16120240000001,POINT (28.6511241 77.16120240000001),1
383042362,accomodation,apartments,28.651200399999997,77.161004,POINT (28.6512004 77.16100400000001),1
385074628,accomodation,apartments,28.5302984,77.2890966,POINT (28.5302984 77.28909659999999),1
385074629,accomodation,apartments,28.5301643,77.28891949999999,POINT (28.5301643 77.28891949999999),1
385376009,accomodation,apartments,28.637769199999997,77.2720511,POINT (28.6377692 77.2720511),1
385376010,accomodation,apartments,28.637762,77.27220140000001,POINT (28.637762 77.27220140000001),1
385389028,accomodation,apartments,28.711930199999998,77.1629804,POINT (28.7119302 77.1629804),1
387105808,accomodation,apartments,28.556377299999998,77.2381214,POINT (28.5563773 77.2381214),1
387337247,accomodation,apartments,28.691553999999996,77.16568240000001,POINT (28.691554 77.16568240000001),1
387337249,accomodation,apartments,28.6914794,77.1654824,POINT (28.6914794 77.1654824),1
387337639,accomodation,apartments,28.7050615,77.1021481,POINT (28.7050615 77.10214809999999),1
388182505,accomodation,apartments,28.563595199999998,77.2431334,POINT (28.5635952 77.2431334),1
388204431,accomodation,apartments,28.7077278,77.1492985,POINT (28.7077278 77.1492985),1
388369689,accomodation,apartments,28.601081300000004,77.3223723,POINT (28.6010813 77.3223723),1
388636619,accomodation,apartments,28.629086100000002,77.32054720000001,POINT (28.6290861 77.32054720000001),1
408832995,accomodation,apartments,28.5875631,77.0650021,POINT (28.5875631 77.0650021),1
520838487,accomodation,apartments,28.538772499999997,77.1842979,POINT (28.5387725 77.1842979),1
583790186,accomodation,apartments,28.510174100000004,77.2010072,POINT (28.5101741 77.20100720000001),1
585657674,accomodation,apartments,28.6331572,77.3039782,POINT (28.6331572 77.3039782),1
585657675,accomodation,apartments,28.6331147,77.3038468,POINT (28.6331147 77.3038468),1
585657676,accomodation,apartments,28.633071100000002,77.30371579999999,POINT (28.6330711 77.30371579999999),1
586369794,accomodation,apartments,28.6307202,77.3025464,POINT (28.6307202 77.3025464),1
586369796,accomodation,apartments,28.6307799,77.30247750000001,POINT (28.6307799 77.30247750000001),1
586369798,accomodation,apartments,28.630861600000003,77.302441,POINT (28.6308616 77.302441),1
586369799,accomodation,apartments,28.630962300000004,77.302397,POINT (28.6309623 77.302397),1
586369801,accomodation,apartments,28.630638899999997,77.30222309999999,POINT (28.6306389 77.30222309999999),1
586369803,accomodation,apartments,28.631016600000002,77.3020478,POINT (28.6310166 77.3020478),1
586369808,accomodation,apartments,28.6307477,77.30189399999999,POINT (28.6307477 77.30189399999999),1
586386470,accomodation,apartments,28.6285225,77.307538,POINT (28.6285225 77.30753799999999),1
586386471,accomodation,apartments,28.628546000000004,77.3075944,POINT (28.628546 77.3075944),1
586386472,accomodation,apartments,28.6284895,77.3077283,POINT (28.6284895 77.30772829999999),1
586386473,accomodation,apartments,28.6285661,77.30795429999999,POINT (28.6285661 77.30795429999999),1
586386474,accomodation,apartments,28.6287055,77.3080209,POINT (28.6287055 77.3080209),1
586386475,accomodation,apartments,28.628189399999997,77.30780379999999,POINT (28.6281894 77.30780379999999),1
586386476,accomodation,apartments,28.6282266,77.30792199999999,POINT (28.6282266 77.30792199999999),1
586386481,accomodation,apartments,28.628166600000004,77.3076287,POINT (28.6281666 77.3076287),1
586503403,accomodation,apartments,28.631258000000003,77.3053236,POINT (28.631258 77.30532359999999),1
586503404,accomodation,apartments,28.6312883,77.3052026,POINT (28.6312883 77.3052026),1
586503405,accomodation,apartments,28.631353100000002,77.3050752,POINT (28.6313531 77.3050752),1
586503406,accomodation,apartments,28.631448499999998,77.3049364,POINT (28.6314485 77.3049364),1
586503407,accomodation,apartments,28.6315108,77.3048097,POINT (28.6315108 77.30480970000001),1
586503408,accomodation,apartments,28.6315989,77.30466329999999,POINT (28.6315989 77.30466329999999),1
586503410,accomodation,apartments,28.6317294,77.3049386,POINT (28.6317294 77.3049386),1
586503411,accomodation,apartments,28.631642699999997,77.3050873,POINT (28.6316427 77.3050873),1
586503412,accomodation,apartments,28.631481400000002,77.3053796,POINT (28.6314814 77.30537959999999),1
586503413,accomodation,apartments,28.631399,77.30551640000002,POINT (28.631399 77.30551640000002),1
586503414,accomodation,apartments,28.6313178,77.3056573,POINT (28.6313178 77.30565729999999),1
586503415,accomodation,apartments,28.6315601,77.3052387,POINT (28.6315601 77.3052387),1
587429073,accomodation,apartments,28.507656199999996,77.1981637,POINT (28.5076562 77.19816369999999),1
589605264,accomodation,apartments,28.508098800000003,77.1957125,POINT (28.5080988 77.1957125),1
589605267,accomodation,apartments,28.5080225,77.19613879999999,POINT (28.5080225 77.19613879999999),1
589605268,accomodation,apartments,28.507686100000004,77.1961456,POINT (28.5076861 77.19614559999999),1
649213156,accomodation,apartments,28.600157199999998,77.03084040000002,POINT (28.6001572 77.03084040000002),1
649213683,accomodation,apartments,28.6000249,77.0307159,POINT (28.6000249 77.0307159),1
649215916,accomodation,apartments,28.5999522,77.0308358,POINT (28.5999522 77.03083580000001),1
649224655,accomodation,apartments,28.600080100000003,77.0309404,POINT (28.6000801 77.03094040000001),1
649393498,accomodation,apartments,28.600294399999996,77.03095479999999,POINT (28.6002944 77.03095479999999),1
649394021,accomodation,apartments,28.6004171,77.0310583,POINT (28.6004171 77.0310583),1
649607728,accomodation,apartments,28.600328100000002,77.0311724,POINT (28.6003281 77.0311724),1
649608851,accomodation,apartments,28.6002097,77.03107359999998,POINT (28.6002097 77.03107359999998),1
649610256,accomodation,apartments,28.600606899999995,77.0311983,POINT (28.6006069 77.0311983),1
649610931,accomodation,apartments,28.600735200000003,77.0313077,POINT (28.6007352 77.0313077),1
649615879,accomodation,apartments,28.600868,77.0314275,POINT (28.600868 77.03142750000001),1
649616794,accomodation,apartments,28.6010001,77.03154559999999,POINT (28.6010001 77.03154559999999),1
649619356,accomodation,apartments,28.601111699999997,77.0316509,POINT (28.6011117 77.0316509),1
649831704,accomodation,apartments,28.6012707,77.03180019999999,POINT (28.6012707 77.03180019999999),1
649839891,accomodation,apartments,28.601401300000003,77.0319154,POINT (28.6014013 77.0319154),1
650030252,accomodation,apartments,28.601526500000002,77.0320181,POINT (28.6015265 77.0320181),1
650033698,accomodation,apartments,28.601431800000004,77.0321339,POINT (28.6014318 77.03213390000001),1
650035270,accomodation,apartments,28.601316600000004,77.0320318,POINT (28.6013166 77.0320318),1
650035671,accomodation,apartments,28.601193,77.03192,POINT (28.601193 77.03192),1
660960600,accomodation,apartments,28.4970279,77.1480531,POINT (28.4970279 77.1480531),1
661405642,accomodation,apartments,28.509694899999996,77.1977215,POINT (28.5096949 77.1977215),1
665357001,accomodation,apartments,28.567850300000003,77.249071,POINT (28.5678503 77.249071),1
665357002,accomodation,apartments,28.568106300000004,77.249257,POINT (28.5681063 77.249257),1
665357003,accomodation,apartments,28.567881,77.2491015,POINT (28.567881 77.24910149999999),1
666254395,accomodation,apartments,28.509243599999998,77.1964176,POINT (28.5092436 77.1964176),1
666420237,accomodation,apartments,28.508728100000003,77.1968074,POINT (28.5087281 77.1968074),1
666422592,accomodation,apartments,28.5108206,77.1992196,POINT (28.5108206 77.19921960000001),1
667114974,accomodation,apartments,28.5662125,77.1614757,POINT (28.5662125 77.1614757),1
667114978,accomodation,apartments,28.566284999999997,77.1614244,POINT (28.566285 77.1614244),1
669466618,accomodation,apartments,28.5097845,77.1977207,POINT (28.5097845 77.1977207),1
669490413,accomodation,apartments,28.508728,77.196968,POINT (28.508728 77.196968),1
669490415,accomodation,apartments,28.5092566,77.1991527,POINT (28.5092566 77.1991527),1
669490416,accomodation,apartments,28.5090395,77.19902409999999,POINT (28.5090395 77.19902409999999),1
669946217,accomodation,apartments,28.510811800000003,77.1982566,POINT (28.5108118 77.19825659999999),1
669946218,accomodation,apartments,28.510812899999994,77.1983613,POINT (28.51081289999999 77.1983613),1
670297430,accomodation,apartments,28.508069899999995,77.19698290000001,POINT (28.5080699 77.19698290000001),1
670774237,accomodation,apartments,28.568450199999997,77.24935479999999,POINT (28.5684502 77.24935479999999),1
670774241,accomodation,apartments,28.5687396,77.2490689,POINT (28.5687396 77.2490689),1
670774242,accomodation,apartments,28.5688136,77.2489999,POINT (28.5688136 77.2489999),1
670774243,accomodation,apartments,28.5688599,77.2489525,POINT (28.5688599 77.2489525),1
670774244,accomodation,apartments,28.569132899999996,77.2483692,POINT (28.5691329 77.2483692),1
670967271,accomodation,apartments,28.5678282,77.24903499999999,POINT (28.5678282 77.24903499999999),1
670967272,accomodation,apartments,28.567904499999997,77.24913959999999,POINT (28.5679045 77.24913959999999),1
670967273,accomodation,apartments,28.567802399999998,77.248993,POINT (28.5678024 77.248993),1
670967274,accomodation,apartments,28.567926399999997,77.2492112,POINT (28.5679264 77.2492112),1
670967275,accomodation,apartments,28.5679919,77.2492427,POINT (28.5679919 77.2492427),1
670967276,accomodation,apartments,28.5680684,77.2492517,POINT (28.5680684 77.2492517),1
671124265,accomodation,apartments,28.5669489,77.2497134,POINT (28.5669489 77.2497134),1
671124268,accomodation,apartments,28.5673037,77.24990009999999,POINT (28.5673037 77.24990009999999),1
671124269,accomodation,apartments,28.5672608,77.2499038,POINT (28.5672608 77.2499038),1
671124273,accomodation,apartments,28.566337400000002,77.24997459999999,POINT (28.5663374 77.24997459999999),1
671124274,accomodation,apartments,28.5663083,77.2497741,POINT (28.5663083 77.2497741),1
671124276,accomodation,apartments,28.5665413,77.2496757,POINT (28.5665413 77.2496757),1
671124277,accomodation,apartments,28.5665549,77.2496292,POINT (28.5665549 77.2496292),1
671124278,accomodation,apartments,28.567686,77.2498566,POINT (28.567686 77.2498566),1
671635648,accomodation,apartments,28.5164594,77.2005484,POINT (28.5164594 77.2005484),1
674051796,accomodation,apartments,28.515970199999998,77.2022691,POINT (28.5159702 77.2022691),1
679232413,accomodation,apartments,28.5909104,77.0043955,POINT (28.5909104 77.0043955),1
679236236,accomodation,apartments,28.691510600000004,77.1062897,POINT (28.6915106 77.1062897),1
679236238,accomodation,apartments,28.6913689,77.1060811,POINT (28.6913689 77.1060811),1
684788895,accomodation,apartments,28.507152899999998,77.1959631,POINT (28.5071529 77.1959631),1
685060089,accomodation,apartments,28.5076522,77.1983465,POINT (28.5076522 77.1983465),1
693168465,accomodation,apartments,28.5672474,77.1604988,POINT (28.5672474 77.1604988),1
696927378,accomodation,apartments,28.5075715,77.19932850000001,POINT (28.5075715 77.19932850000001),1
710614080,accomodation,apartments,28.5216749,77.16814129999999,POINT (28.5216749 77.16814129999999),1
710614084,accomodation,apartments,28.5217433,77.1680755,POINT (28.5217433 77.1680755),1
710614085,accomodation,apartments,28.521655900000003,77.1679578,POINT (28.5216559 77.1679578),1
720894882,accomodation,apartments,28.6468131,77.15970229999999,POINT (28.6468131 77.15970229999999),1
722221989,accomodation,apartments,28.567709999999998,77.2480869,POINT (28.56771 77.2480869),1
729462164,accomodation,apartments,28.5224844,77.1697853,POINT (28.5224844 77.1697853),1
732953987,accomodation,apartments,28.5101818,77.20053309999999,POINT (28.5101818 77.20053309999999),1
736804920,accomodation,apartments,28.5125149,77.2011234,POINT (28.5125149 77.2011234),1
736804923,accomodation,apartments,28.5126435,77.2011375,POINT (28.5126435 77.2011375),1
736953824,accomodation,apartments,28.5223174,77.17127990000002,POINT (28.5223174 77.17127990000002),1
736953825,accomodation,apartments,28.5224044,77.17126479999999,POINT (28.5224044 77.17126479999999),1
736953826,accomodation,apartments,28.5225478,77.171249,POINT (28.5225478 77.171249),1
736953829,accomodation,apartments,28.5224372,77.17039609999999,POINT (28.5224372 77.17039609999999),1
736953833,accomodation,apartments,28.5224732,77.1712574,POINT (28.5224732 77.1712574),1
301448255,accomodation,dormitory,28.548494800000004,77.1863852,POINT (28.5484948 77.1863852),1
291677625,accomodation,house,28.5733914,76.98735699999999,POINT (28.5733914 76.98735699999999),1
291677626,accomodation,house,28.572737800000002,76.98715340000001,POINT (28.5727378 76.98715340000001),1
